heart_rate,rr_mean,rr_std,sdnn,rmssd,beat_variance,label,record
42.74,1404.0,113.14,113.14,160.0,12800.0,1,200
52.86,1135.0,370.92,370.92,447.62,137582.67,1,200
69.12,868.0,339.07,339.07,468.32,114965.33,1,200
70.84,847.0,385.96,385.96,582.78,148964.0,1,200
59.64,1006.0,431.73,431.73,443.06,186394.67,1,200
42.86,1400.0,90.86,90.86,103.23,8256.0,1,200
44.78,1340.0,67.88,67.88,96.0,4608.0,1,200
42.61,1408.0,152.74,152.74,216.0,23328.0,1,200
41.72,1438.0,8.49,8.49,12.0,72.0,1,200
39.61,1514.67,186.3,186.3,245.6,34709.33,1,200
69.51,863.2,283.41,283.41,425.72,80323.2,1,200
41.44,1448.0,192.33,192.33,272.0,36992.0,1,200
50.25,1194.0,619.43,619.43,876.0,383688.0,1,200
52.33,1146.67,843.9,843.9,1134.15,712165.33,1,200
87.63,684.67,109.35,109.35,173.85,11957.87,1,200
89.73,668.67,269.51,269.51,402.25,72636.27,1,200
57.58,1042.0,567.5,567.5,516.37,322053.33,1,200
85.15,704.67,52.06,52.06,47.09,2709.87,0,200
89.37,671.33,69.39,69.39,78.51,4815.47,0,200
83.18,721.33,81.37,81.37,110.05,6621.87,1,200
66.52,902.0,687.31,687.31,972.0,472392.0,1,200
43.6,1376.0,1357.65,1357.65,1920.0,1843200.0,1,200
84.99,706.0,48.12,48.12,63.65,2315.2,0,200
90.54,662.67,82.74,82.74,120.28,6845.87,1,200
65.79,912.0,340.63,340.63,357.28,116032.0,1,200
42.8,1402.0,65.05,65.05,92.0,4232.0,1,200
78.29,766.4,257.54,257.54,330.27,66324.8,1,200
46.66,1286.0,104.65,104.65,148.0,10952.0,1,200
66.86,897.33,514.37,514.37,669.05,264581.33,1,200
51.37,1168.0,584.94,584.94,873.83,342154.67,1,200
30.58,1962.0,907.93,907.93,1284.0,824328.0,1,200
78.12,768.0,318.21,318.21,381.23,101256.0,1,200
29.94,2004.0,927.72,927.72,1312.0,860672.0,1,200
38.61,1554.0,291.33,291.33,412.0,84872.0,1,200
30.52,1966.0,981.46,981.46,1388.0,963272.0,1,200
31.75,1890.0,873.98,873.98,1236.0,763848.0,1,200
46.08,1302.0,115.97,115.97,164.0,13448.0,1,200
32.43,1850.0,947.52,947.52,1340.0,897800.0,1,200
93.95,638.67,97.9,97.9,166.66,9585.07,1,200
65.08,922.0,364.59,364.59,412.65,132922.67,1,200
97.3,616.67,28.89,28.89,32.84,834.67,0,200
82.19,730.0,264.55,264.55,297.02,69988.8,1,200
30.83,1946.0,964.49,964.49,1364.0,930248.0,1,200
80.5,745.33,260.75,260.75,387.6,67991.47,0,200
93.0,645.14,87.14,87.14,97.64,7593.14,0,200
96.36,622.67,63.68,63.68,79.18,4055.47,1,200
73.08,821.0,340.23,340.23,519.35,115758.67,1,200
46.34,1294.67,1145.99,1145.99,1447.98,1313285.33,1,200
97.91,612.8,90.31,90.31,165.34,8155.2,1,200
78.86,760.8,311.99,311.99,386.55,97339.2,1,200
92.4,649.33,105.88,105.88,144.6,11210.67,1,200
88.83,675.43,56.87,56.87,62.99,3234.29,0,200
91.74,654.0,41.32,41.32,57.77,1707.2,0,200
87.38,686.67,150.98,150.98,245.52,22794.67,1,200
42.13,1424.0,90.51,90.51,128.0,8192.0,1,200
28.82,2082.0,1021.06,1021.06,1444.0,1042568.0,1,200
44.71,1342.0,82.02,82.02,116.0,6728.0,1,200
44.51,1348.0,90.51,90.51,128.0,8192.0,1,200
31.58,1900.0,311.13,311.13,440.0,96800.0,1,200
77.92,770.0,319.61,319.61,491.62,102148.8,0,200
87.63,684.67,54.46,54.46,60.35,2965.87,0,200
89.02,674.0,68.25,68.25,68.87,4657.6,0,200
88.06,681.33,70.59,70.59,56.11,4983.47,0,200
86.46,694.0,49.3,49.3,82.07,2430.4,0,200
90.75,661.14,32.31,32.31,48.19,1043.81,1,200
84.75,708.0,87.23,87.23,101.71,7609.6,1,200
86.29,695.33,67.14,67.14,75.68,4508.27,0,200
84.83,707.33,70.36,70.36,55.05,4949.87,0,200
85.47,702.0,89.76,89.76,122.06,8056.0,1,200
86.79,691.33,124.97,124.97,238.06,15618.67,1,200
76.14,788.0,344.55,344.55,520.62,118713.6,1,200
91.09,658.67,93.15,93.15,121.39,8676.27,1,200
46.2,1298.67,16.65,16.65,28.28,277.33,1,200
45.18,1328.0,39.6,39.6,56.0,1568.0,1,200
29.1,2062.0,1269.96,1269.96,1796.0,1612808.0,1,200
71.66,837.33,397.6,397.6,580.49,158085.33,1,200
32.86,1826.0,608.11,608.11,860.0,369800.0,1,200
80.65,744.0,347.45,347.45,451.39,120723.2,1,200
28.49,2106.0,1111.57,1111.57,1572.0,1235592.0,1,200
90.91,660.0,83.1,83.1,127.61,6905.6,1,200
92.35,649.71,48.65,48.65,57.74,2367.24,1,200
66.27,905.33,462.64,462.64,490.62,214037.33,1,200
31.85,1884.0,831.56,831.56,1176.0,691488.0,1,200
71.43,840.0,452.11,452.11,526.31,204400.0,1,200
71.77,836.0,300.7,300.7,524.08,90421.33,1,200
93.5,641.71,31.57,31.57,34.64,996.57,0,200
93.42,642.29,35.39,35.39,45.69,1252.57,1,200
47.47,1264.0,640.11,640.11,1038.79,409744.0,1,200
91.94,652.57,45.4,45.4,43.97,2060.95,1,200
41.02,1462.67,795.61,795.61,1378.01,632997.33,1,200
96.69,620.57,35.58,35.58,61.21,1266.29,1,200
97.13,617.71,78.41,78.41,110.03,6148.57,1,200
101.35,592.0,41.63,41.63,67.45,1733.33,1,200
98.5,609.14,57.91,57.91,67.74,3353.14,1,200
102.34,586.29,55.85,55.85,88.42,3119.24,1,200
98.96,606.29,54.4,54.4,99.97,2959.24,1,200
28.93,2074.0,415.78,415.78,588.0,172872.0,1,200
100.5,597.0,44.84,44.84,34.01,2010.29,0,200
100.77,595.43,62.46,62.46,50.07,3900.95,0,200
105.11,570.86,52.19,52.19,74.94,2723.81,0,200
100.48,597.14,44.64,44.64,58.61,1993.14,0,200
88.24,680.0,280.02,280.02,417.23,78412.8,0,200
101.55,590.86,42.38,42.38,37.77,1795.81,0,200
100.77,595.43,57.48,57.48,46.76,3303.62,0,200
87.21,688.0,304.83,304.83,301.53,92921.6,0,200
82.34,728.67,285.01,285.01,413.44,81231.47,0,200
102.04,588.0,48.38,48.38,76.49,2340.57,1,200
97.04,618.29,29.2,29.2,35.59,852.57,1,200
98.78,607.43,45.34,45.34,37.81,2055.62,0,200
99.06,605.71,51.79,51.79,32.86,2681.9,0,200
95.89,625.71,53.06,53.06,56.33,2815.24,0,200
98.96,606.29,41.88,41.88,60.49,1753.9,0,200
96.51,621.71,35.84,35.84,52.05,1284.57,0,200
100.1,599.43,35.58,35.58,56.1,1266.29,0,200
96.77,620.0,67.09,67.09,74.96,4501.33,1,200
99.26,604.5,81.01,81.01,92.87,6562.0,1,200
99.06,605.71,52.5,52.5,64.95,2756.57,1,200
92.59,648.0,51.97,51.97,86.11,2700.8,0,200
97.77,613.71,54.69,54.69,95.47,2991.24,0,200
96.6,621.14,37.79,37.79,41.7,1427.81,0,200
97.49,615.43,51.87,51.87,47.72,2690.29,0,200
99.83,601.0,89.72,89.72,139.18,8049.14,0,200
94.44,635.33,69.07,69.07,124.13,4770.67,1,200
95.34,629.33,57.34,57.34,91.21,3287.47,1,200
92.02,652.0,73.36,73.36,89.11,5381.33,1,200
36.01,1666.0,1292.59,1292.59,1828.0,1670792.0,1,200
90.0,666.67,25.63,25.63,41.1,657.07,0,200
95.64,627.33,53.33,53.33,74.38,2844.27,1,200
42.43,1414.0,65.05,65.05,92.0,4232.0,1,200
73.53,816.0,269.77,269.77,356.53,72776.0,1,200
90.82,660.67,43.7,43.7,50.75,1909.87,0,200
87.63,684.67,163.67,163.67,222.72,26786.67,1,200
80.0,750.0,280.01,280.01,396.0,78408.0,1,200
79.02,759.33,234.52,234.52,361.95,54997.87,1,200
89.82,668.0,59.54,59.54,60.16,3545.6,0,200
92.14,651.2,72.63,72.63,105.17,5275.2,1,200
46.51,1290.0,42.43,42.43,60.0,1800.0,1,200
43.86,1368.0,48.0,48.0,48.0,2304.0,1,200
45.73,1312.0,701.8,701.8,1055.76,492528.0,1,200
64.84,925.33,426.36,426.36,467.88,181781.33,1,200
75.53,794.4,302.01,302.01,421.12,91212.8,1,200
65.36,918.0,545.89,545.89,772.0,297992.0,1,200
93.92,638.86,127.12,127.12,205.08,16158.48,1,200
60.18,997.0,335.5,335.5,476.46,112558.67,1,200
39.16,1532.0,1057.83,1057.83,1496.0,1119008.0,1,200
90.99,659.43,79.65,79.65,85.67,6343.62,1,200
91.28,657.33,106.69,106.69,184.51,11383.47,1,200
57.25,1048.0,356.38,356.38,504.0,127008.0,1,200
55.25,1086.0,801.22,801.22,1035.4,641946.67,1,200
48.6,1234.67,349.18,349.18,363.11,121925.33,1,200
48.23,1244.0,817.79,817.79,1412.16,668784.0,1,200
89.9,667.43,86.33,86.33,134.62,7452.95,1,200
65.69,913.33,500.25,500.25,850.23,250245.33,1,200
57.69,1040.0,748.69,748.69,1082.51,560544.0,1,200
96.0,625.0,110.39,110.39,200.17,12185.33,1,200
43.31,1385.33,898.5,898.5,1455.23,807301.33,1,200
58.94,1018.0,381.53,381.53,475.88,145562.67,1,200
86.96,690.0,139.23,139.23,257.82,19384.0,1,200
59.52,1008.0,413.6,413.6,580.88,171061.33,1,200
74.93,800.8,319.18,319.18,519.6,101875.2,1,200
70.75,848.0,341.68,341.68,542.49,116744.0,1,200
62.71,956.8,365.05,365.05,547.47,133259.2,1,200
58.25,1030.0,362.94,362.94,525.61,131728.0,1,200
57.36,1046.0,436.5,436.5,398.76,190533.33,1,200
71.23,842.4,313.38,313.38,463.04,98204.8,1,200
78.04,768.8,415.32,415.32,714.93,172491.2,1,200
67.11,894.0,738.22,738.22,1044.0,544968.0,1,200
73.75,813.6,245.42,245.42,423.01,60228.8,1,200
83.03,722.67,98.0,98.0,120.78,9604.27,1,200
84.11,713.33,53.05,53.05,76.94,2813.87,1,200
84.35,711.33,50.69,50.69,63.5,2569.07,0,200
83.1,722.0,59.69,59.69,57.63,3563.2,0,200
73.03,821.6,131.78,131.78,152.2,17364.8,0,200
74.33,807.2,266.42,266.42,486.28,70979.2,1,200
52.91,1134.0,495.17,495.17,854.59,245189.33,1,200
73.35,818.0,291.03,291.03,490.39,84698.67,1,200
37.74,1590.0,308.3,308.3,436.0,95048.0,1,200
57.92,1036.0,398.38,398.38,336.21,158709.33,1,200
53.29,1126.0,502.55,502.55,620.67,252560.0,1,200
50.28,1193.33,524.45,524.45,904.13,275045.33,1,200
55.61,1079.0,452.27,452.27,649.11,204548.0,1,200
68.42,877.0,446.07,446.07,666.4,198980.0,1,200
53.38,1124.0,529.92,529.92,581.76,280816.0,1,200
80.07,749.33,181.26,181.26,323.65,32855.47,1,200
57.03,1052.0,448.04,448.04,646.29,200736.0,1,200
67.95,883.0,445.21,445.21,671.05,198212.0,1,200
50.68,1184.0,539.44,539.44,718.89,290992.0,1,200
40.87,1468.0,79.2,79.2,112.0,6272.0,1,200
80.73,743.2,162.05,162.05,281.13,26259.2,1,200
49.02,1224.0,563.15,563.15,746.42,317136.0,1,200
57.8,1038.0,772.16,772.16,1092.0,596232.0,1,200
45.05,1332.0,1187.94,1187.94,1680.0,1411200.0,1,200
75.13,798.67,288.07,288.07,527.69,82986.67,1,200
73.1,820.8,227.11,227.11,384.97,51579.2,1,200
37.5,1600.0,152.74,152.74,216.0,23328.0,1,200
62.24,964.0,321.27,321.27,438.77,103216.0,1,200
68.37,877.6,368.97,368.97,449.66,136140.8,1,200
72.05,832.8,394.29,394.29,569.64,155467.2,1,200
42.02,1428.0,128.19,128.19,155.59,16432.0,1,200
84.27,712.0,140.06,140.06,227.94,19616.0,1,200
91.0,659.33,112.21,112.21,206.14,12591.47,1,200
88.01,681.71,200.65,200.65,354.05,40260.57,1,200
92.35,649.71,217.94,217.94,330.73,47497.9,1,200
72.82,824.0,644.14,644.14,708.86,414912.0,1,200
52.63,1140.0,498.17,498.17,681.74,248176.0,1,200
42.65,1406.67,82.4,82.4,83.19,6789.33,1,200
61.64,973.33,476.16,476.16,492.07,226725.33,1,200
43.86,1368.0,16.97,16.97,24.0,288.0,1,200
41.28,1453.33,120.42,120.42,128.81,14501.33,1,200
40.36,1486.67,602.43,602.43,899.44,362917.33,1,200
83.18,721.33,57.11,57.11,80.74,3261.87,0,200
94.42,635.43,129.21,129.21,115.09,16695.62,1,200
50.11,1197.33,583.59,583.59,884.48,340581.33,1,200
65.86,911.0,395.23,395.23,607.92,156206.67,1,200
55.25,1086.0,412.97,412.97,632.87,170544.0,1,200
87.46,686.0,111.3,111.3,181.98,12388.8,1,200
66.01,909.0,373.17,373.17,600.76,139257.33,1,200
85.32,703.2,193.01,193.01,293.13,37251.2,1,200
40.25,1490.67,614.68,614.68,955.53,377829.33,1,200
80.86,742.0,165.94,165.94,299.4,27536.0,1,200
42.06,1426.67,111.02,111.02,113.03,12325.33,1,200
42.31,1418.0,155.56,155.56,220.0,24200.0,1,200
72.05,832.8,448.8,448.8,752.28,201419.2,1,200
90.28,664.57,146.74,146.74,276.76,21532.95,1,200
52.88,1134.67,559.39,559.39,617.4,312917.33,1,200
85.81,699.2,178.11,178.11,283.42,31723.2,1,200
42.41,1414.67,170.9,170.9,190.83,29205.33,1,200
53.52,1121.0,439.37,439.37,542.46,193049.33,1,200
70.09,856.0,465.76,465.76,601.78,216928.0,1,200
71.09,844.0,327.93,327.93,503.48,107536.0,1,200
88.09,681.14,158.29,158.29,291.74,25054.48,1,200
39.89,1504.0,169.71,169.71,240.0,28800.0,1,200
88.06,681.33,123.93,123.93,234.35,15357.87,1,200
73.82,812.8,359.04,359.04,555.31,128907.2,1,200
86.46,694.0,153.36,153.36,276.77,23518.4,1,200
92.19,650.86,114.12,114.12,209.06,13022.48,1,200
70.82,847.2,391.28,391.28,605.24,153099.2,1,200
87.29,687.33,128.58,128.58,234.16,16533.87,1,200
43.02,1394.67,86.01,86.01,86.02,7397.33,1,200
84.91,706.67,159.49,159.49,272.25,25437.87,1,200
65.16,920.8,384.86,384.86,609.56,148115.2,1,200
56.39,1064.0,481.56,481.56,669.59,231904.0,1,200
91.28,657.33,129.98,129.98,231.76,16893.87,1,200
43.23,1388.0,108.89,108.89,146.48,11856.0,1,200
58.31,1029.0,427.1,427.1,344.33,182414.67,1,200
59.64,1006.0,400.83,400.83,518.05,160666.67,1,200
65.03,922.67,399.79,399.79,414.92,159829.33,1,200
46.8,1282.0,65.05,65.05,92.0,4232.0,1,200
57.86,1037.0,493.29,493.29,595.4,243332.0,1,200
60.3,995.0,374.66,374.66,461.77,140366.67,1,200
58.25,1030.0,376.83,376.83,325.3,142000.0,1,200
65.05,922.4,410.72,410.72,483.96,168692.8,1,200
45.8,1310.0,59.4,59.4,84.0,3528.0,1,200
41.9,1432.0,147.08,147.08,208.0,21632.0,1,200
41.71,1438.67,92.72,92.72,152.32,8597.33,1,200
41.06,1461.33,16.65,16.65,28.28,277.33,1,200
42.86,1400.0,67.88,67.88,96.0,4608.0,1,200
43.54,1378.0,65.05,65.05,92.0,4232.0,1,200
54.1,1109.0,508.01,508.01,538.91,258073.33,1,200
66.67,900.0,384.25,384.25,614.93,147648.0,1,200
77.8,771.2,113.33,113.33,118.78,12843.2,1,200
85.71,700.0,118.61,118.61,203.99,14067.2,1,200
89.29,672.0,205.96,205.96,359.89,42419.2,1,200
73.17,820.0,365.66,365.66,528.5,133706.67,1,200
52.33,1146.67,498.84,498.84,635.39,248837.33,1,200
45.92,1306.67,73.79,73.79,77.25,5445.33,1,200
59.76,1004.0,383.72,383.72,376.68,147242.67,1,200
73.03,821.6,344.75,344.75,546.99,118852.8,1,200
44.78,1340.0,90.6,90.6,137.08,8208.0,1,200
43.35,1384.0,104.61,104.61,136.82,10944.0,1,200
46.44,1292.0,50.91,50.91,72.0,2592.0,1,200
82.06,731.2,121.57,121.57,206.1,14779.2,1,200
44.87,1337.33,15.14,15.14,20.0,229.33,1,200
43.82,1369.33,72.04,72.04,82.8,5189.33,1,200
43.06,1393.33,51.43,51.43,57.69,2645.33,1,200
53.38,1124.0,316.78,316.78,448.0,100352.0,1,200
66.67,900.0,449.79,449.79,674.19,202314.67,1,200
87.04,689.33,104.27,104.27,179.88,10871.47,1,200
57.14,1050.0,398.14,398.14,565.92,158512.0,1,200
69.61,862.0,387.67,387.67,561.31,150288.0,1,200
30.99,1936.0,548.71,548.71,776.0,301088.0,1,200
55.81,1075.0,387.96,387.96,446.81,150510.67,1,200
53.81,1115.0,442.08,442.08,482.11,195438.67,1,200
76.53,784.0,251.84,251.84,402.53,63424.0,1,200
43.23,1388.0,96.17,96.17,136.0,9248.0,1,200
43.14,1390.67,109.71,109.71,132.97,12037.33,1,200
43.39,1382.67,116.09,116.09,116.28,13477.33,1,200
63.83,940.0,350.47,350.47,529.43,122832.0,1,200
87.12,688.67,91.47,91.47,127.4,8367.47,1,200
87.79,683.43,121.31,121.31,200.75,14716.95,1,200
42.82,1401.33,18.04,18.04,29.12,325.33,1,200
57.64,1041.0,393.42,393.42,567.1,154777.33,1,200
44.25,1356.0,60.53,60.53,102.96,3664.0,1,200
62.43,961.0,430.87,430.87,394.42,185646.67,1,200
66.47,902.67,534.03,534.03,713.76,285189.33,1,200
68.08,881.33,447.11,447.11,483.07,199909.33,1,200
45.59,1316.0,68.23,68.23,72.5,4656.0,1,200
75.28,797.0,442.55,442.55,368.47,195854.67,1,200
61.86,970.0,597.11,597.11,764.39,356538.67,1,200
43.86,1368.0,101.43,101.43,114.86,10288.0,1,200
43.95,1365.33,116.09,116.09,116.28,13477.33,1,200
42.82,1401.33,171.08,171.08,177.09,29269.33,1,200
58.14,1032.0,527.66,527.66,426.23,278421.33,1,200
69.77,860.0,345.87,345.87,546.01,119626.67,1,200
62.85,954.67,474.51,474.51,687.91,225157.33,1,200
74.93,800.8,391.62,391.62,365.33,153363.2,1,200
58.2,1031.0,334.18,334.18,366.9,111673.33,1,200
89.59,669.71,125.39,125.39,210.19,15721.9,1,200
71.86,835.0,514.97,514.97,666.05,265198.67,1,200
71.16,843.2,433.52,433.52,421.39,187939.2,1,200
92.76,646.86,95.27,95.27,168.36,9075.81,1,200
63.29,948.0,486.49,486.49,688.0,236672.0,1,200
92.02,652.0,93.15,93.15,108.93,8677.33,0,200
94.04,638.0,202.4,202.4,340.78,40964.8,1,200
67.37,890.67,405.02,405.02,593.9,164037.33,1,200
45.55,1317.33,28.94,28.94,36.88,837.33,1,200
45.18,1328.0,62.23,62.23,88.0,3872.0,1,200
46.78,1282.67,106.61,106.61,143.69,11365.33,1,200
43.54,1378.0,110.31,110.31,156.0,12168.0,1,200
45.18,1328.0,96.17,96.17,136.0,9248.0,1,200
45.0,1333.33,68.86,68.86,74.24,4741.33,1,200
57.09,1051.0,420.56,420.56,485.62,176868.0,1,200
75.23,797.6,301.91,301.91,498.73,91148.8,1,200
65.72,913.0,388.7,388.7,608.03,151086.67,1,200
86.62,692.67,150.34,150.34,269.32,22601.07,1,200
43.82,1369.33,89.47,89.47,92.35,8005.33,1,200
43.44,1381.33,73.79,73.79,77.25,5445.33,1,200
45.14,1329.33,28.1,28.1,43.08,789.33,1,200
43.73,1372.0,106.66,106.66,181.59,11376.0,1,200
72.2,831.0,277.19,277.19,494.31,76836.0,1,200
65.5,916.0,458.1,458.1,622.38,209856.0,1,200
52.33,1146.67,359.56,359.56,453.26,129285.33,1,200
45.45,1320.0,45.08,45.08,56.64,2032.0,1,200
44.78,1340.0,51.07,51.07,53.14,2608.0,1,200
46.39,1293.33,89.11,89.11,113.45,7941.33,1,200
44.25,1356.0,97.08,97.08,137.93,9424.0,1,200
45.45,1320.0,1097.51,1097.51,1467.98,1204528.0,1,200
87.12,688.67,75.36,75.36,104.15,5679.47,1,200
88.15,680.67,37.98,37.98,52.06,1442.67,0,200
89.36,671.43,58.4,58.4,69.4,3410.29,0,200
89.46,670.67,88.46,88.46,122.92,7825.07,1,200
90.54,662.67,140.64,140.64,258.4,19780.27,1,200
41.98,1429.33,966.0,966.0,1526.75,933157.33,1,200
62.43,961.0,378.06,378.06,697.11,142926.67,1,200
92.59,648.0,105.22,105.22,179.35,11072.0,1,200
28.68,2092.0,1170.97,1170.97,1656.0,1371168.0,1,200
45.09,1330.67,95.44,95.44,125.6,9109.33,1,200
82.8,724.67,89.67,89.67,111.57,8041.07,1,200
82.15,730.4,32.07,32.07,42.8,1028.8,1,200
65.96,909.6,382.61,382.61,657.59,146388.8,1,200
76.14,788.0,367.7,367.7,520.0,135200.0,1,200
82.49,727.33,136.29,136.29,155.68,18575.47,1,200
59.94,1001.0,479.88,479.88,621.21,230286.67,1,200
74.57,804.67,236.61,236.61,361.15,55983.47,1,200
91.02,659.2,153.87,153.87,285.3,23675.2,1,200
33.86,1772.0,605.28,605.28,856.0,366368.0,1,200
44.58,1346.0,121.62,121.62,172.0,14792.0,1,200
43.1,1392.0,114.47,114.47,144.5,13104.0,1,200
40.83,1469.33,114.98,114.98,189.19,13221.33,1,200
44.12,1360.0,11.31,11.31,16.0,128.0,1,200
31.85,1884.0,452.55,452.55,640.0,204800.0,1,200
32.54,1844.0,520.43,520.43,736.0,270848.0,1,200
57.47,1044.0,650.54,650.54,920.0,423200.0,1,200
78.88,760.67,60.47,60.47,59.3,3657.07,0,200
78.29,766.4,60.57,60.57,79.77,3668.8,0,200
81.67,734.67,159.01,159.01,271.95,25284.27,1,200
79.96,750.4,212.73,212.73,393.7,45252.8,1,200
36.67,1636.0,152.74,152.74,216.0,23328.0,1,200
63.22,949.0,721.32,721.32,990.43,520302.67,1,200
42.74,1404.0,791.96,791.96,1120.0,627200.0,1,200
28.06,2138.0,121.62,121.62,172.0,14792.0,1,200
88.38,678.86,75.88,75.88,135.71,5758.48,1,200
69.2,867.0,385.79,385.79,583.57,148836.0,1,200
59.21,1013.33,498.16,498.16,498.49,248165.33,1,200
39.58,1516.0,28.28,28.28,40.0,800.0,1,200
83.57,718.0,65.81,65.81,94.34,4331.2,0,200
87.57,685.14,63.9,63.9,103.9,4083.81,1,200
78.12,768.0,245.75,245.75,402.63,60392.0,1,200
83.52,718.4,68.21,68.21,122.83,4652.8,0,200
80.07,749.33,62.77,62.77,59.6,3940.27,0,200
77.88,770.4,127.52,127.52,205.03,16260.8,1,200
79.7,752.8,261.42,261.42,474.05,68339.2,1,200
78.29,766.4,230.52,230.52,406.43,53140.8,1,200
83.49,718.67,224.67,224.67,382.81,50474.67,1,200
85.03,705.6,73.03,73.03,113.96,5332.8,1,200
83.61,717.6,61.88,61.88,81.76,3828.8,1,200
81.52,736.0,188.59,188.59,345.78,35564.8,1,200
39.06,1536.0,39.6,39.6,56.0,1568.0,1,200
85.8,699.33,65.84,65.84,77.17,4335.47,0,200
84.59,709.33,87.0,87.0,151.2,7569.07,0,200
85.31,703.33,57.82,57.82,68.93,3343.47,1,200
76.22,787.2,199.59,199.59,318.81,39835.2,1,200
47.17,1272.0,575.05,575.05,707.13,330688.0,1,200
52.26,1148.0,1001.62,1001.62,1186.48,1003242.67,1,200
55.62,1078.67,415.35,415.35,527.37,172517.33,1,200
79.51,754.67,288.92,288.92,500.14,83477.33,1,200
82.33,728.8,236.63,236.63,411.52,55995.2,1,200
66.77,898.67,226.14,226.14,313.55,51141.33,1,200
81.52,736.0,239.83,239.83,423.77,57516.8,1,200
83.24,720.8,113.57,113.57,71.94,12899.2,1,200
79.3,756.67,209.16,209.16,320.44,43746.67,1,200
76.53,784.0,43.36,43.36,71.83,1880.0,0,200
82.19,730.0,43.21,43.21,31.29,1867.2,0,200
87.28,687.43,83.31,83.31,140.75,6940.95,1,200
77.92,770.0,204.74,204.74,377.37,41918.4,1,200
83.03,722.67,168.51,168.51,295.9,28394.67,1,200
56.87,1055.0,671.26,671.26,1145.46,450596.0,1,200
84.99,706.0,74.74,74.74,57.66,5585.6,0,200
81.15,739.33,73.08,73.08,107.23,5340.27,1,200
83.41,719.33,48.29,48.29,55.37,2332.27,1,200
81.52,736.0,132.3,132.3,234.96,17504.0,1,200
80.56,744.8,228.99,228.99,403.76,52435.2,1,200
38.86,1544.0,67.88,67.88,96.0,4608.0,1,200
86.41,694.4,113.93,113.93,199.54,12980.8,1,200
40.83,1469.33,120.16,120.16,150.01,14437.33,1,200
39.68,1512.0,203.65,203.65,288.0,41472.0,1,200
87.04,689.33,42.0,42.0,60.35,1764.27,0,200
83.26,720.67,72.06,72.06,77.11,5193.07,1,200
76.77,781.6,187.52,187.52,335.36,35164.8,1,200
82.27,729.33,141.05,141.05,149.81,19895.47,1,200
40.93,1466.0,138.59,138.59,196.0,19208.0,1,200
85.32,703.2,76.86,76.86,118.49,5907.2,1,200
42.67,1406.0,93.34,93.34,132.0,8712.0,1,200
39.84,1506.0,234.76,234.76,332.0,55112.0,1,200
39.01,1538.0,845.7,845.7,1196.0,715208.0,1,200
85.52,701.6,38.22,38.22,58.58,1460.8,0,200
83.64,717.33,58.55,58.55,76.88,3428.27,0,200
84.83,707.33,64.67,64.67,46.51,4181.87,0,200
83.8,716.0,88.76,88.76,113.49,7878.4,1,200
88.55,677.6,111.66,111.66,105.51,12468.8,1,200
81.89,732.67,53.69,53.69,92.85,2882.67,0,200
86.21,696.0,74.14,74.14,134.68,5496.0,0,201
66.59,901.0,434.69,434.69,706.97,188953.33,0,201
86.37,694.67,54.3,54.3,57.58,2948.27,0,201
66.79,898.4,336.99,336.99,511.04,113564.8,0,201
91.46,656.0,143.6,143.6,181.45,20620.8,0,201
98.79,607.33,104.96,104.96,168.79,11017.07,0,201
81.37,737.33,290.51,290.51,429.66,84394.67,0,201
77.32,776.0,240.44,240.44,203.73,57811.2,0,201
80.5,745.33,292.65,292.65,381.73,85642.67,0,201
96.67,620.67,139.79,139.79,201.64,19541.87,0,201
78.4,765.33,127.39,127.39,165.03,16228.27,0,201
88.06,681.33,97.08,97.08,112.03,9425.07,0,201
91.84,653.33,131.69,131.69,234.32,17341.87,0,201
91.84,653.33,63.68,63.68,62.92,4055.47,0,201
78.4,765.33,148.52,148.52,219.11,22058.67,0,201
88.76,676.0,145.42,145.42,211.83,21146.67,0,201
98.13,611.43,92.71,92.71,146.54,8594.29,0,201
96.15,624.0,112.9,112.9,192.04,12746.67,0,201
97.22,617.14,176.27,176.27,293.82,31070.48,1,201
91.19,658.0,217.06,217.06,403.16,47115.2,1,201
82.51,727.2,412.58,412.58,717.77,170219.2,0,201
91.15,658.29,173.5,173.5,215.82,30100.57,0,201
86.99,689.71,164.97,164.97,177.71,27215.24,0,201
94.14,637.33,160.57,160.57,168.82,25783.47,0,201
91.65,654.67,190.86,190.86,238.98,36426.67,0,201
94.25,636.57,216.23,216.23,286.84,46754.29,0,201
93.67,640.57,133.73,133.73,203.41,17884.95,0,201
88.93,674.67,43.28,43.28,62.79,1873.07,0,201
90.54,662.67,106.87,106.87,157.0,11421.87,0,201
100.25,598.5,99.8,99.8,150.44,9960.86,0,201
97.22,617.14,119.77,119.77,168.18,14345.14,0,201
82.15,730.4,109.75,109.75,191.01,12044.8,0,201
91.54,655.43,135.26,135.26,184.33,18295.62,0,201
95.72,626.86,121.36,121.36,175.74,14729.14,0,201
73.31,818.4,214.11,214.11,275.3,45844.8,0,201
88.58,677.33,166.17,166.17,175.36,27613.87,0,201
88.15,680.67,130.8,130.8,216.29,17109.87,0,201
91.86,653.14,181.93,181.93,279.1,33097.14,0,201
96.07,624.57,158.52,158.52,175.0,25127.62,0,201
87.8,683.33,175.81,175.81,182.71,30908.27,0,201
96.88,619.33,185.93,185.93,296.46,34569.07,0,201
97.13,617.71,125.79,125.79,115.78,15823.24,0,201
